Image,Species,Confidence
AngelFish_image_179_jpg.rf.f3f2fa730bc0b03f54a9b3969d476a54.jpg,AngelFish,0.7889773845672607
AngelFish_image_179_jpg.rf.f3f2fa730bc0b03f54a9b3969d476a54.jpg,AngelFish,0.7885227799415588
AngelFish_image_179_jpg.rf.f3f2fa730bc0b03f54a9b3969d476a54.jpg,AngelFish,0.7659707069396973
AngelFish_image_179_jpg.rf.f3f2fa730bc0b03f54a9b3969d476a54.jpg,AngelFish,0.660040020942688
AngelFish_image_179_jpg.rf.f3f2fa730bc0b03f54a9b3969d476a54.jpg,AngelFish,0.3921397626399994
AngelFish_image_180_jpg.rf.902e7ec04f4e28123af1e21d284ad4b0.jpg,AngelFish,0.9273806810379028
AngelFish_image_183_jpg.rf.ee49bd7b37626d2c4a8d01155cd47086.jpg,AngelFish,0.898329496383667
AngelFish_image_183_jpg.rf.ee49bd7b37626d2c4a8d01155cd47086.jpg,AngelFish,0.798496663570404
AngelFish_image_190_jpg.rf.72edfc4793cd354d73de87bf7d20f2e0.jpg,AngelFish,0.8211004137992859
AngelFish_image_194_jpg.rf.96d142d05eb1f6b75e173ad0f18cf5d0.jpg,AngelFish,0.8648616671562195
AngelFish_image_195_jpg.rf.e50553377f4fa5151783cb4304868b8a.jpg,AngelFish,0.9103050827980042
AngelFish_image_19_jpg.rf.b2fb60c85974a119a3f4aa9689ae8253.jpg,AngelFish,0.8760437965393066
AngelFish_image_19_jpg.rf.b2fb60c85974a119a3f4aa9689ae8253.jpg,AngelFish,0.8594179153442383
AngelFish_image_1_jpg.rf.60a01379d530a9266d4b076a22cf51b0.jpg,AngelFish,0.9005071520805359
AngelFish_image_206_jpg.rf.d3ea56b5031823409e6cf7f1bd1a90f1.jpg,AngelFish,0.8136414885520935
AngelFish_image_209_jpg.rf.2a99d25dc828b77fd71f2d4b13d112b0.jpg,AngelFish,0.9116030931472778
AngelFish_image_20_jpg.rf.3e1659eb1877655cc0de84024e82d068.jpg,AngelFish,0.9266149401664734
AngelFish_image_214_jpg.rf.7bcaf31cdefa9e9570ad73636b5cbabe.jpg,AngelFish,0.9105194211006165
AngelFish_image_215_jpg.rf.c9fe5d0353fef7a5582c0e37e29a156d.jpg,AngelFish,0.8414036631584167
AngelFish_image_215_jpg.rf.c9fe5d0353fef7a5582c0e37e29a156d.jpg,AngelFish,0.8164775371551514
AngelFish_image_216_jpg.rf.dee80c558cd44e37e60db78af0bfef2b.jpg,AngelFish,0.9254061579704285
AngelFish_image_217_jpg.rf.25c232f39829ec1d51551b4082ed9e4c.jpg,AngelFish,0.9300953149795532
AngelFish_image_217_jpg.rf.25c232f39829ec1d51551b4082ed9e4c.jpg,AngelFish,0.8371962904930115
AngelFish_image_21_jpg.rf.52a9a1d57a490f25791e62e8d8b786fb.jpg,AngelFish,0.9300953149795532
AngelFish_image_21_jpg.rf.52a9a1d57a490f25791e62e8d8b786fb.jpg,AngelFish,0.8371962904930115
AngelFish_image_222_jpg.rf.6128cacbfd22d2f1afaa5d6fa609b170.jpg,AngelFish,0.8772950768470764
AngelFish_image_223_jpg.rf.0794d3d9a6a380ec8b5a700cfcf91aee.jpg,AngelFish,0.8758999705314636
AngelFish_image_230_jpg.rf.094381296e43cd7c093071738b717aaf.jpg,AngelFish,0.8589185476303101
AngelFish_image_231_jpg.rf.9bc58a999f8eb0be18829997ee7ec6d0.jpg,AngelFish,0.9279804229736328
AngelFish_image_233_jpg.rf.b43a63b5247f9b9ecb6dfd271780e490.jpg,AngelFish,0.8202500939369202
AngelFish_image_239_jpg.rf.491e565303878f2fa5485900301b3eb5.jpg,AngelFish,0.8671952486038208
AngelFish_image_241_jpg.rf.0043419e36c2b5444a7a2d7fec9d71ba.jpg,AngelFish,0.8758921027183533
AngelFish_image_243_jpg.rf.9a42f090b9c2be6efc826adc21b914a2.jpg,AngelFish,0.9172981381416321
AngelFish_image_245_jpg.rf.ac27105287296ef7a20f18c09b28e8cc.jpg,AngelFish,0.8908134698867798
AngelFish_image_246_jpg.rf.0f11fa355536b96047b8783e01c2c9cd.jpg,AngelFish,0.8944451808929443
AngelFish_image_248_jpg.rf.20e2da90b39f13e3827e81d94795fc86.jpg,AngelFish,0.8154629468917847
AngelFish_image_24_jpg.rf.4d626de198ca2da0fd6c2f89288f0364.jpg,AngelFish,0.6842834949493408
AngelFish_image_24_jpg.rf.4d626de198ca2da0fd6c2f89288f0364.jpg,AngelFish,0.3727608323097229
AngelFish_image_250_jpg.rf.66595748cafe9b72f742d829d39182e9.jpg,AngelFish,0.8843865394592285
AngelFish_image_257_jpg.rf.d73509d76ee9ff4975e9c44260c4409c.jpg,AngelFish,0.8373099565505981
AngelFish_image_257_jpg.rf.d73509d76ee9ff4975e9c44260c4409c.jpg,AngelFish,0.743808388710022
AngelFish_image_257_jpg.rf.d73509d76ee9ff4975e9c44260c4409c.jpg,ButterflyFish,0.7234139442443848
AngelFish_image_260_jpg.rf.6f5b2efa92aa93a1f66dad8a8050ef69.jpg,AngelFish,0.8782294392585754
AngelFish_image_264_jpg.rf.b3162c8b54fef25db2a88c7ae0d4817d.jpg,AngelFish,0.8728437423706055
AngelFish_image_264_jpg.rf.b3162c8b54fef25db2a88c7ae0d4817d.jpg,AngelFish,0.8493893146514893
AngelFish_image_264_jpg.rf.b3162c8b54fef25db2a88c7ae0d4817d.jpg,AngelFish,0.8230842351913452
AngelFish_image_268_jpg.rf.e346c260175cbda6b4b0a15145f3fdbe.jpg,AngelFish,0.8636204600334167
AngelFish_image_269_jpg.rf.80ecf375c454f47b278c83f6fdd18a30.jpg,AngelFish,0.8514705896377563
AngelFish_image_270_jpg.rf.f2eea0b9b1ebd6c09d27f488cddeaebd.jpg,AngelFish,0.8600060343742371
AngelFish_image_270_jpg.rf.f2eea0b9b1ebd6c09d27f488cddeaebd.jpg,AngelFish,0.8088101148605347
AngelFish_image_271_jpg.rf.27d52769a66d199941bfa7652eeecce5.jpg,AngelFish,0.9226933121681213
AngelFish_image_271_jpg.rf.27d52769a66d199941bfa7652eeecce5.jpg,YellowCichlid,0.38821500539779663
AngelFish_image_272_jpg.rf.be77b19f32fb06736fca14f697b562c0.jpg,AngelFish,0.8761336207389832
AngelFish_image_280_jpg.rf.9eab2b49edf7bf2aeae56e857f3eaf7e.jpg,AngelFish,0.9273727536201477
AngelFish_image_280_jpg.rf.9eab2b49edf7bf2aeae56e857f3eaf7e.jpg,AngelFish,0.9197909832000732
AngelFish_image_281_jpg.rf.c6400c999d2dfdf8f2918249def05f90.jpg,AngelFish,0.8075720071792603
AngelFish_image_281_jpg.rf.c6400c999d2dfdf8f2918249def05f90.jpg,AngelFish,0.5407424569129944
AngelFish_image_285_jpg.rf.1b6cd5438288aed75d2d2371de7f56eb.jpg,AngelFish,0.8604723215103149
AngelFish_image_286_jpg.rf.2af27185f4c2823a028d15b3faeb72a4.jpg,AngelFish,0.9198191165924072
AngelFish_image_287_jpg.rf.b50297b2fad010dfa420c9cf301ba570.jpg,AngelFish,0.8855836391448975
AngelFish_image_288_jpg.rf.36302cbb6bc63354d1f715b989559782.jpg,AngelFish,0.6601197719573975
AngelFish_image_288_jpg.rf.36302cbb6bc63354d1f715b989559782.jpg,MorishIdol,0.3146210312843323
AngelFish_image_28_jpg.rf.57539ac04ef05a5c5281d2ce934a6afd.jpg,AngelFish,0.8835826516151428
AngelFish_image_290_jpg.rf.b38b7cf1284aa9fd6c1349690587149e.jpg,AngelFish,0.8760437965393066
AngelFish_image_290_jpg.rf.b38b7cf1284aa9fd6c1349690587149e.jpg,AngelFish,0.8594179153442383
AngelFish_image_293_jpg.rf.971910e0fd57a8dcb59ec8905bd1c6cf.jpg,AngelFish,0.9114078879356384
AngelFish_image_293_jpg.rf.971910e0fd57a8dcb59ec8905bd1c6cf.jpg,AngelFish,0.8770129680633545
AngelFish_image_293_jpg.rf.971910e0fd57a8dcb59ec8905bd1c6cf.jpg,AngelFish,0.8429499268531799
AngelFish_image_296_jpg.rf.b2b78f47ff1e7c94f87df31dbd891c35.jpg,AngelFish,0.9484612941741943
AngelFish_image_296_jpg.rf.b2b78f47ff1e7c94f87df31dbd891c35.jpg,AngelFish,0.9471830129623413
AngelFish_image_296_jpg.rf.f3f955b0a0b7b5437c61a122c1b357c6.jpg,AngelFish,0.9484612941741943
AngelFish_image_296_jpg.rf.f3f955b0a0b7b5437c61a122c1b357c6.jpg,AngelFish,0.9471830129623413
AngelFish_image_298_jpg.rf.7448c0c47bc9bd116b5c13b8ee7f4a46.jpg,AngelFish,0.8956844806671143
AngelFish_image_29_jpg.rf.585c8bdb9cf03e40a27f416db2c3067f.jpg,AngelFish,0.9373852610588074
AngelFish_image_300_jpg.rf.61a39ca5a6d24c91e309d068ab3804ce.jpg,AngelFish,0.8948259949684143
AngelFish_image_301_jpg.rf.d43f058f9652a69cd14b223216975ec6.jpg,AngelFish,0.9046788811683655
AngelFish_image_301_jpg.rf.d43f058f9652a69cd14b223216975ec6.jpg,AngelFish,0.9029334187507629
AngelFish_image_301_jpg.rf.d43f058f9652a69cd14b223216975ec6.jpg,AngelFish,0.8941618204116821
AngelFish_image_302_jpg.rf.31f6431cf1675c7504b3ce22bf867437.jpg,AngelFish,0.8776551485061646
AngelFish_image_302_jpg.rf.31f6431cf1675c7504b3ce22bf867437.jpg,AngelFish,0.7827495336532593
AngelFish_image_303_jpg.rf.43818f0c9118d84f88ae677a7d9eb9a3.jpg,AngelFish,0.8937045931816101
AngelFish_image_304_jpg.rf.72eaa2f478e2432b06cf9c08db2fb5b5.jpg,AngelFish,0.8573341369628906
AngelFish_image_305_jpg.rf.c69babd02b887d14565df96e28e7aa78.jpg,AngelFish,0.8836842775344849
AngelFish_image_306_jpg.rf.996eb9e44de17c53246b92cecef8ba49.jpg,AngelFish,0.8464929461479187
AngelFish_image_307_jpg.rf.f0aef262a91c755d63c114691b59810a.jpg,AngelFish,0.7889773845672607
AngelFish_image_307_jpg.rf.f0aef262a91c755d63c114691b59810a.jpg,AngelFish,0.7885227799415588
AngelFish_image_307_jpg.rf.f0aef262a91c755d63c114691b59810a.jpg,AngelFish,0.7659707069396973
AngelFish_image_307_jpg.rf.f0aef262a91c755d63c114691b59810a.jpg,AngelFish,0.660040020942688
AngelFish_image_307_jpg.rf.f0aef262a91c755d63c114691b59810a.jpg,AngelFish,0.3921397626399994
AngelFish_image_309_jpg.rf.9ca74d3ed4c9a6d1a877c69363dc7be8.jpg,AngelFish,0.8197672963142395
AngelFish_image_311_jpg.rf.5996ebb590e9e81a7cea23d24efc7c51.jpg,AngelFish,0.8116083741188049
AngelFish_image_312_jpg.rf.f52889279f301a80cf663c7168217fa2.jpg,AngelFish,0.9162482023239136
AngelFish_image_315_jpg.rf.108b1f4daae9045ef45eea8e7c16d498.jpg,AngelFish,0.6944048404693604
AngelFish_image_316_jpg.rf.cbdde08bf46aecd9692d16a296f9d3b0.jpg,AngelFish,0.894815981388092
AngelFish_image_316_jpg.rf.cbdde08bf46aecd9692d16a296f9d3b0.jpg,AngelFish,0.8625877499580383
AngelFish_image_317_jpg.rf.62f25e2e461926fbc08092b5840dcc47.jpg,AngelFish,0.8815367221832275
AngelFish_image_317_jpg.rf.62f25e2e461926fbc08092b5840dcc47.jpg,AngelFish,0.861417829990387
AngelFish_image_317_jpg.rf.62f25e2e461926fbc08092b5840dcc47.jpg,AngelFish,0.7627705931663513
AngelFish_image_319_jpg.rf.cb94dd66f84f76ea942a3d9ba1693812.jpg,AngelFish,0.9148662686347961
AngelFish_image_31_jpg.rf.414e4cf08c7e8c58dd328ac183f03a89.jpg,AngelFish,0.9380993247032166
AngelFish_image_31_jpg.rf.414e4cf08c7e8c58dd328ac183f03a89.jpg,ButterflyFish,0.8592000603675842
AngelFish_image_31_jpg.rf.414e4cf08c7e8c58dd328ac183f03a89.jpg,YellowCichlid,0.2970220148563385
AngelFish_image_320_jpg.rf.83e7e32ae0e4000d2e13a2e8f4161dc2.jpg,AngelFish,0.9126016497612
AngelFish_image_321_jpg.rf.db2bb200d97988147f1c025fb070031c.jpg,AngelFish,0.8187583088874817
AngelFish_image_321_jpg.rf.db2bb200d97988147f1c025fb070031c.jpg,AngelFish,0.7985052466392517
AngelFish_image_321_jpg.rf.db2bb200d97988147f1c025fb070031c.jpg,AngelFish,0.2764796018600464
AngelFish_image_325_jpg.rf.b7aee2d74d9dc0de585db2c2815b00ce.jpg,AngelFish,0.9112650156021118
AngelFish_image_327_jpg.rf.ff4e8e7781e5f14095d8883d7d6ad6bc.jpg,AngelFish,0.8963147401809692
AngelFish_image_328_jpg.rf.56d75cef692ebf8ac771abc9713e0d0f.jpg,AngelFish,0.8038480877876282
AngelFish_image_329_jpg.rf.c253ffcb56e2479b0b501579b0e12525.jpg,AngelFish,0.8318736553192139
AngelFish_image_330_jpg.rf.c8f395313729bdfe440b04cbadffda13.jpg,AngelFish,0.9061590433120728
AngelFish_image_331_jpg.rf.484dba478a2892f7a05c8430c92d9036.jpg,AngelFish,0.8642587065696716
AngelFish_image_333_jpg.rf.51386634f17981f9c256255ec86d16a0.jpg,AngelFish,0.8734748363494873
AngelFish_image_334_jpg.rf.5f518584f58420c13cd44915748ae1a0.jpg,AngelFish,0.8428307771682739
AngelFish_image_334_jpg.rf.5f518584f58420c13cd44915748ae1a0.jpg,AngelFish,0.8389344811439514
AngelFish_image_334_jpg.rf.5f518584f58420c13cd44915748ae1a0.jpg,AngelFish,0.8360742330551147
AngelFish_image_334_jpg.rf.5f518584f58420c13cd44915748ae1a0.jpg,AngelFish,0.7479336261749268
AngelFish_image_335_jpg.rf.ac3e1b7c0f88e9ff6137def7ebffac46.jpg,AngelFish,0.8753198981285095
AngelFish_image_336_jpg.rf.f9b5018020bd392b0b406351e90f35e5.jpg,AngelFish,0.8642587065696716
AngelFish_image_339_jpg.rf.9d58ca75d756c2ae59d5ee6d08b3b17a.jpg,AngelFish,0.872785747051239
AngelFish_image_33_jpg.rf.29d1834e9fd2394c3a1a6d0689721e9c.jpg,AngelFish,0.7205950021743774
AngelFish_image_340_jpg.rf.fad7248b92b39dffe62ff76ba44549a0.jpg,AngelFish,0.7744046449661255
AngelFish_image_343_jpg.rf.0e64e9e695963a82c975bfd7cfab6a12.jpg,AngelFish,0.91339111328125
AngelFish_image_344_jpg.rf.db1dd7e0e7aca708971c25cfaa0e1a61.jpg,AngelFish,0.8766217827796936
AngelFish_image_348_jpg.rf.c33e062263b548969dc1012c983d7bd3.jpg,AngelFish,0.8944451808929443
AngelFish_image_351_jpg.rf.3b43c045b40c652b4321b0705ff9b8f2.jpg,AngelFish,0.8452826738357544
AngelFish_image_352_jpg.rf.a57062020dd3e1aaf43a1bc5b1ff4fd0.jpg,AngelFish,0.8811975121498108
AngelFish_image_359_jpg.rf.d12b116aa8c3ef3401e8a75b46b40812.jpg,AngelFish,0.9422995448112488
AngelFish_image_35_jpg.rf.308dc3030499e5168952d2f8d7b5aaef.jpg,AngelFish,0.9102362394332886
AngelFish_image_36_jpg.rf.a56c7de5879799a19b55e29468721ef4.jpg,AngelFish,0.898524820804596
AngelFish_image_370_jpg.rf.41b18d1182345d134db446dca8349223.jpg,AngelFish,0.8907650709152222
AngelFish_image_370_jpg.rf.817291e7ad0bcee6e699d980480bfec5.jpg,AngelFish,0.8907650709152222
AngelFish_image_371_jpg.rf.de810babffdb94f0e15904bb32a10c51.jpg,AngelFish,0.9172043800354004
AngelFish_image_371_jpg.rf.de810babffdb94f0e15904bb32a10c51.jpg,AngelFish,0.8882673978805542
AngelFish_image_372_jpg.rf.cee9032334b5cb6a744f45eec8f00cc5.jpg,AngelFish,0.8361807465553284
AngelFish_image_372_jpg.rf.f73352baac920258ffa3e5b96b74b215.jpg,AngelFish,0.8361807465553284
AngelFish_image_382_jpg.rf.0d0ffd6077622ed899a852a3b6e76543.jpg,AngelFish,0.8886245489120483
AngelFish_image_383_jpg.rf.d8d9adfe00317581c2aaa5607c2fe1b9.jpg,AngelFish,0.8975313305854797
AngelFish_image_383_jpg.rf.d8d9adfe00317581c2aaa5607c2fe1b9.jpg,AngelFish,0.8803297281265259
AngelFish_image_383_jpg.rf.d8d9adfe00317581c2aaa5607c2fe1b9.jpg,MorishIdol,0.27045565843582153
AngelFish_image_385_jpg.rf.0f5dff59f96c148f9eca435fc57ac24f.jpg,AngelFish,0.9176915287971497
AngelFish_image_385_jpg.rf.0f5dff59f96c148f9eca435fc57ac24f.jpg,AngelFish,0.6753734350204468
AngelFish_image_386_jpg.rf.71e1db680d0132ea36a28f5c79ec93f6.jpg,AngelFish,0.9007330536842346
AngelFish_image_387_jpg.rf.364c8e135d178e012007aa32454e2354.jpg,AngelFish,0.8981711864471436
AngelFish_image_388_jpg.rf.4ca125a85d8e9c527209a36b610dfc58.jpg,AngelFish,0.8959630131721497
AngelFish_image_388_jpg.rf.4ca125a85d8e9c527209a36b610dfc58.jpg,AngelFish,0.8803989887237549
AngelFish_image_389_jpg.rf.85ec38b9940815881f1c7fac3f2040e1.jpg,AngelFish,0.9038582444190979
AngelFish_image_389_jpg.rf.85ec38b9940815881f1c7fac3f2040e1.jpg,AngelFish,0.8640133738517761
AngelFish_image_38_jpg.rf.cd47431afb57f5c2794e25e5083ce420.jpg,AngelFish,0.8704477548599243
AngelFish_image_390_jpg.rf.792934ad01205048c8978a26f0056285.jpg,AngelFish,0.9065400958061218
AngelFish_image_390_jpg.rf.792934ad01205048c8978a26f0056285.jpg,AngelFish,0.8446882367134094
AngelFish_image_390_jpg.rf.792934ad01205048c8978a26f0056285.jpg,AngelFish,0.8322345614433289
AngelFish_image_391_jpg.rf.2443cff7e2a4656f7d4c82c7247af7f2.jpg,AngelFish,0.8654307126998901
AngelFish_image_392_jpg.rf.b54152f3dd184a7154b1d2975904c699.jpg,AngelFish,0.8674923777580261
AngelFish_image_393_jpg.rf.8b00e2fd435d73595d364138e4019c72.jpg,AngelFish,0.8806183338165283
AngelFish_image_397_jpg.rf.c65085be31f230e326e79b822324ab17.jpg,AngelFish,0.7843241095542908
AngelFish_image_40_jpg.rf.a69d807ccc1d584bca270a836d1c81e6.jpg,AngelFish,0.9107105135917664
AngelFish_image_40_jpg.rf.a69d807ccc1d584bca270a836d1c81e6.jpg,AngelFish,0.7642497420310974
AngelFish_image_40_jpg.rf.a69d807ccc1d584bca270a836d1c81e6.jpg,AngelFish,0.6777833104133606
AngelFish_image_41_jpg.rf.b5d65a6d70e7e926c3b3ab3965569874.jpg,AngelFish,0.9283855557441711
AngelFish_image_42_jpg.rf.68c2a77989e5775e18aa5c25e2d19e46.jpg,AngelFish,0.8557392954826355
AngelFish_image_46_jpg.rf.6c91e8ce5c0570427616480a9b9eb5ff.jpg,AngelFish,0.9106922745704651
AngelFish_image_46_jpg.rf.6c91e8ce5c0570427616480a9b9eb5ff.jpg,AngelFish,0.888691246509552
AngelFish_image_47_jpg.rf.83b77241689b6c7efef5bc937151e7d9.jpg,AngelFish,0.8841142654418945
AngelFish_image_47_jpg.rf.83b77241689b6c7efef5bc937151e7d9.jpg,AngelFish,0.8481507897377014
AngelFish_image_49_jpg.rf.05a8f8fa0e10da7f1226348d19b0fefd.jpg,AngelFish,0.8160437345504761
AngelFish_image_51_jpg.rf.61b2ed56b1217f6b19008b41c14bdc4f.jpg,AngelFish,0.7939589023590088
AngelFish_image_53_jpg.rf.9aacf57eaa1644c991dbe65a1bfbde86.jpg,AngelFish,0.8471436500549316
AngelFish_image_55_jpg.rf.3f99b3e1d51f6c5551248fa027751c85.jpg,AngelFish,0.8864448666572571
AngelFish_image_55_jpg.rf.3f99b3e1d51f6c5551248fa027751c85.jpg,AngelFish,0.8681389689445496
AngelFish_image_55_jpg.rf.3f99b3e1d51f6c5551248fa027751c85.jpg,AngelFish,0.8523316383361816
AngelFish_image_55_jpg.rf.3f99b3e1d51f6c5551248fa027751c85.jpg,AngelFish,0.7397631406784058
AngelFish_image_55_jpg.rf.3f99b3e1d51f6c5551248fa027751c85.jpg,AngelFish,0.33251506090164185
AngelFish_image_56_jpg.rf.df8c5083ed06b3d800c3f7b5548fb06c.jpg,AngelFish,0.8018925189971924
AngelFish_image_57_jpg.rf.eddfb07436b191a0153a88c9b7b5d8cd.jpg,AngelFish,0.8676315546035767
AngelFish_image_57_jpg.rf.eddfb07436b191a0153a88c9b7b5d8cd.jpg,AngelFish,0.8577220439910889
AngelFish_image_58_jpg.rf.07e433fe4d0d23303cb1eb99587cc474.jpg,AngelFish,0.9148569703102112
AngelFish_image_58_jpg.rf.07e433fe4d0d23303cb1eb99587cc474.jpg,AngelFish,0.8297691941261292
AngelFish_image_59_jpg.rf.effc74fac37d6e6a90063c02d72489ce.jpg,AngelFish,0.8758999705314636
